O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,Job Zone,Active_Learning_Importance,Active_Learning_Level,Critical_Thinking_Importance,Critical_Thinking_Level,Learning_Strategies_Importance,Learning_Strategies_Level,Monitoring_Importance,Monitoring_Level,Active_Listening_Importance,Active_Listening_Level,Mathematics_Importance,Mathematics_Level,Programming_Importance,Programming_Level,Reading_Comprehension_Importance,Reading_Comprehension_Level,Science_Importance,Science_Level,Speaking_Importance,Speaking_Level,Writing_Importance,Writing_Level,degree_of_automation_context,importance_of_being_exact_or_accurate_context,importance_of_repeating_same_tasks_context,structured_versus_unstructured_work_context
25-2023.00,"Career/Technical Education Teachers, Middle School",0.1935483870967742,0.3225806451612903,0.4516129032258064,0.1612903225806451,0.3387096774193548,0.5161290322580645,4,63,50,72,55,75,57,72,54,75,57,38,34.0,19,11.0,75,59,22,20.0,78,57,66,52,0.08,0.68,0.45,0.82
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",0.0317460317460317,0.3333333333333333,0.6349206349206349,0.1587301587301587,0.3412698412698413,0.5238095238095237,4,66,54,72,55,75,63,72,59,75,59,47,43.0,19,11.0,75,59,25,25.0,78,59,69,55,0.1,0.65,0.37,0.84
25-2032.00,"Career/Technical Education Teachers, Secondary School",0.1515151515151515,0.3333333333333333,0.5151515151515151,0.1212121212121212,0.3333333333333333,0.5454545454545454,4,66,54,72,55,72,57,72,57,75,59,47,45.0,19,14.0,75,59,19,13.0,75,59,72,55,0.08,0.68,0.45,0.83
25-2051.00,"Special Education Teachers, Preschool",0.1142857142857142,0.1999999999999999,0.2857142857142857,0.1714285714285714,0.3071428571428571,0.4428571428571428,5,66,54,72,55,69,57,69,57,75,59,31,30.0,19,14.0,72,59,25,21.0,78,61,69,57,0.14,0.54,0.35,0.66
25-2057.00,"Special Education Teachers, Middle School",0.0779220779220779,0.3051948051948052,0.5324675324675325,0.1298701298701298,0.3051948051948052,0.4805194805194805,4,75,55,72,55,75,59,69,55,75,57,41,39.0,13,11.0,72,57,13,7.0,78,57,69,57,0.19,0.74,0.44,0.78
25-2058.00,"Special Education Teachers, Secondary School",0.1025641025641025,0.3012820512820512,0.5,0.1538461538461538,0.2948717948717949,0.4358974358974359,4,60,55,69,57,78,68,72,57,75,57,44,41.0,19,14.0,75,57,25,23.0,75,55,75,57,0.16,0.71,0.33,0.8
25-2059.01,Adapted Physical Education Specialists,0.3,0.475,0.65,0.2,0.25,0.3,5,75,55,72,55,72,57,72,55,75,59,25,29.0,6,0.0,72,57,13,13.0,75,57,72,55,0.05,0.46,0.3,0.88
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.1764705882352941,0.4044117647058823,0.6323529411764706,0.2205882352941176,0.4264705882352941,0.6323529411764706,4,63,46,63,50,69,55,66,55,69,54,41,36.0,10,9.0,69,55,19,9.0,69,57,66,55,0.14,0.72,0.43,0.84
25-3021.00,Self-Enrichment Teachers,0.16,0.36,0.56,0.2,0.38,0.56,3,53,45,53,45,60,50,53,45,60,46,25,23.0,19,11.0,53,54,10,5.0,66,52,50,45,0.1,0.64,0.48,0.84
25-3041.00,Tutors,0.1714285714285714,0.5428571428571428,0.9142857142857144,0.1714285714285714,0.3714285714285714,0.5714285714285714,4,66,50,66,52,78,55,63,52,78,55,41,34.0,10,11.0,72,52,16,,72,52,60,52,0.13,0.61,0.3,0.78
25-4011.00,Archivists,0.0769230769230769,0.5,0.9230769230769232,0.2307692307692307,0.5,0.7692307692307693,5,56,46,60,55,47,41,50,45,72,55,25,30.0,19,13.0,75,57,25,16.0,56,55,75,57,0.24,0.8,0.68,0.78
25-4012.00,Curators,0.1481481481481481,0.5,0.8518518518518519,0.2592592592592592,0.5185185185185185,0.7777777777777777,5,63,59,69,63,56,50,60,57,72,61,47,43.0,19,14.0,75,66,25,18.0,75,59,72,66,0.1,0.77,0.38,0.92
25-4013.00,Museum Technicians and Conservators,0.0526315789473684,0.2368421052631578,0.4210526315789473,0.1052631578947368,0.2368421052631578,0.3684210526315789,4,50,45,56,48,47,43,53,46,72,55,31,36.0,13,9.0,66,59,35,32.0,66,50,56,54,0.11,0.83,0.56,0.84
25-4022.00,Librarians and Media Collections Specialists,0.1578947368421052,0.5350877192982456,0.912280701754386,0.2631578947368421,0.5,0.7368421052631579,5,56,50,63,53,55,48,55,49,70,54,27,29.0,11,0.0,66,54,11,0.0,66,52,61,53,0.27,0.71,0.47,0.83
25-4031.00,Library Technicians,0.3846153846153846,0.5673076923076923,0.75,0.2692307692307693,0.5288461538461539,0.7884615384615385,3,47,41,50,46,50,41,47,41,56,45,25,30.0,16,11.0,60,55,6,0.0,56,43,47,43,0.42,0.74,0.79,0.82
25-9021.00,Farm and Home Management Educators,0.074074074074074,0.3703703703703703,0.6666666666666666,0.3703703703703703,0.537037037037037,0.7037037037037037,5,72,64,69,59,72,61,60,57,88,59,47,52.0,19,21.0,75,64,44,41.0,78,59,72,59,0.23,0.61,0.31,0.93
25-9031.00,Instructional Coordinators,0.175,0.4875,0.8,0.275,0.525,0.775,5,72,59,72,59,81,68,75,61,75,63,44,41.0,16,9.0,75,66,13,9.0,78,63,78,64,0.05,0.57,0.42,0.78
25-9044.00,"Teaching Assistants, Postsecondary",0.3333333333333333,0.5303030303030303,0.7272727272727273,0.1818181818181818,0.3636363636363636,0.5454545454545454,5,50,45,53,48,60,50,53,46,66,57,31,29.0,19,14.0,72,61,25,23.0,63,50,56,48,0.08,0.67,0.39,0.8
27-1011.00,Art Directors,0.0689655172413793,0.5,0.9310344827586208,0.0689655172413793,0.4310344827586206,0.7931034482758621,4,60,54,69,57,50,46,56,54,75,57,35,41.0,16,13.0,69,55,10,5.0,75,57,56,57,0.28,0.87,0.8,0.86
27-1012.00,Craft Artists,0.0,0.2586206896551724,0.5172413793103449,0.0689655172413793,0.2241379310344827,0.3793103448275862,3,47,37,50,45,31,32,50,39,53,39,28,29.0,13,7.0,53,39,10,5.0,53,41,47,37,0.1,0.8,0.57,0.76
27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",0.0,0.425,0.8500000000000001,0.05,0.3125,0.5750000000000001,3,56,48,56,46,35,34,44,41,53,46,28,20.0,16,9.0,50,45,0,0.0,50,41,47,39,0.15,0.78,0.41,0.85
27-1014.00,Special Effects Artists and Animators,0.05,0.525,1.0,0.05,0.475,0.9,4,53,48,69,54,47,43,50,46,72,55,28,34.0,28,23.0,69,57,3,0.0,56,50,53,43,0.26,0.86,0.45,0.67
27-1021.00,Commercial and Industrial Designers,0.0,0.4655172413793103,0.9310344827586208,0.0689655172413793,0.4137931034482758,0.7586206896551724,4,50,57,69,57,44,41,53,54,75,57,44,50.0,22,21.0,72,59,41,39.0,63,57,53,55,0.24,0.85,0.67,0.69
27-1022.00,Fashion Designers,0.0,0.390625,0.78125,0.125,0.375,0.625,3,72,48,75,52,53,45,66,54,75,55,31,32.0,10,9.0,69,54,3,0.0,72,52,63,50,0.14,0.78,0.3,0.93
27-1023.00,Floral Designers,0.0666666666666666,0.1999999999999999,0.3333333333333333,0.1,0.2666666666666666,0.4333333333333333,2,50,41,56,48,31,30,50,41,75,45,31,30.0,10,5.0,47,43,6,0.0,72,48,38,39,0.18,0.53,0.43,0.9
27-1024.00,Graphic Designers,0.0,0.5,1.0,0.0,0.4107142857142857,0.8214285714285714,4,53,45,60,52,41,39,50,45,66,48,25,30.0,16,11.0,56,54,6,0.0,60,50,50,45,0.16,0.86,0.61,0.78
27-1025.00,Interior Designers,0.0,0.5,1.0,0.1379310344827586,0.3620689655172414,0.5862068965517241,4,53,46,75,57,47,37,53,48,75,57,50,45.0,19,13.0,75,55,10,7.0,75,57,66,54,0.2,0.84,0.45,0.82
27-1026.00,Merchandise Displayers and Window Trimmers,0.0,0.3048780487804878,0.6097560975609756,0.0975609756097561,0.2682926829268293,0.4390243902439024,3,47,43,56,48,35,29,44,41,63,45,25,20.0,13,7.0,50,45,6,0.0,56,46,47,41,0.12,0.56,0.46,0.68
27-1027.00,Set and Exhibit Designers,0.0,0.3913043478260869,0.7826086956521738,0.1521739130434782,0.358695652173913,0.5652173913043478,5,53,45,69,54,47,39,53,50,72,55,50,48.0,19,13.0,72,57,19,13.0,69,52,56,45,0.18,0.74,0.33,0.8
27-2011.00,Actors,0.15625,0.1875,0.21875,0.125,0.15625,0.1875,2,41,37,50,43,44,36,50,43,69,52,0,0.0,0,0.0,72,55,13,7.0,72,57,47,48,0.09,0.79,0.4,0.47
27-2012.00,Producers and Directors,0.1702127659574468,0.4680851063829787,0.7659574468085106,0.2553191489361702,0.4787234042553191,0.7021276595744681,4,53,53,72,57,45,42,70,60,72,59,31,35.0,17,12.0,69,60,2,0.0,75,58,66,54,0.2,0.76,0.4,0.9
27-2012.03,Media Programming Directors,0.1282051282051282,0.4871794871794871,0.8461538461538461,0.4615384615384615,0.6153846153846154,0.7692307692307692,4,75,55,81,57,53,46,66,54,75,57,25,34.0,10,5.0,78,57,16,9.0,78,57,72,57,0.36,0.82,0.56,0.89
27-2012.04,Talent Directors,0.0769230769230769,0.5,0.9230769230769232,0.0769230769230769,0.3461538461538461,0.6153846153846154,4,50,45,72,57,44,37,60,52,75,57,25,27.0,16,9.0,72,57,13,7.0,75,57,56,46,0.18,0.56,0.33,0.89
27-2012.05,Media Technical Directors/Managers,0.0,0.4230769230769231,0.8461538461538463,0.0769230769230769,0.3076923076923077,0.5384615384615385,4,60,52,72,57,56,50,75,66,75,57,28,32.0,19,16.0,66,57,3,0.0,75,57,60,50,0.25,0.95,0.7,0.79
27-2021.00,Athletes and Sports Competitors,0.0,0.0,0.0,0.0,0.0,0.0,2,50,43,69,45,47,43,56,43,69,46,28,21.0,0,0.0,53,43,19,14.0,72,43,44,41,0.16,0.69,0.67,0.76
27-2022.00,Coaches and Scouts,0.0666666666666666,0.3,0.5333333333333333,0.0444444444444444,0.1444444444444444,0.2444444444444444,4,72,57,75,57,78,57,78,68,75,57,28,29.0,6,0.0,75,57,16,16.0,85,57,66,57,0.11,0.66,0.34,0.79
27-2023.00,"Umpires, Referees, and Other Sports Officials",0.2499999999999999,0.3125,0.375,0.125,0.1666666666666666,0.2083333333333333,2,50,43,60,50,50,41,53,45,56,43,38,30.0,0,0.0,50,45,10,11.0,66,45,44,36,0.11,0.74,0.41,0.47
27-2031.00,Dancers,0.0,0.0208333333333333,0.0416666666666666,0.0,0.0416666666666666,0.0833333333333333,3,44,41,50,37,38,39,47,43,56,43,10,5.0,0,0.0,44,41,0,0.0,47,43,38,36,0.21,0.75,0.68,0.55
27-2032.00,Choreographers,0.0571428571428571,0.2714285714285714,0.4857142857142857,0.1428571428571428,0.1714285714285714,0.2,4,60,46,69,50,63,48,72,52,75,55,22,14.0,6,0.0,66,46,13,7.0,75,57,53,43,0.04,0.58,0.61,0.73
27-2041.00,Music Directors and Composers,0.5263157894736842,0.7105263157894737,0.894736842105263,0.175438596491228,0.2807017543859649,0.3859649122807017,4,53,44,66,51,47,42,59,49,66,53,24,21.0,14,9.0,59,49,11,8.0,64,52,59,50,0.09,0.88,0.67,0.92
27-2042.00,Musicians and Singers,0.2448979591836734,0.4081632653061224,0.5714285714285714,0.1020408163265306,0.1326530612244897,0.1632653061224489,3,45,41,52,44,36,36,49,45,59,44,14,0.0,0,0.0,49,43,0,0.0,53,44,42,38,0.04,0.88,0.64,0.43
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,0.4,0.65,0.9,0.475,0.5375,0.6000000000000001,4,56,46,69,55,28,34,56,48,75,57,22,18.0,6,0.0,75,55,0,0.0,91,63,56,57,0.45,0.87,0.56,0.85
27-3023.00,"News Analysts, Reporters, and Journalists",0.3,0.65,1.0,0.4333333333333333,0.6333333333333333,0.8333333333333334,4,63,54,70,58,34,34,61,49,78,57,20,19.0,16,11.0,78,62,2,0.0,78,66,78,63,0.26,0.89,0.51,0.83
27-3031.00,Public Relations Specialists,0.2424242424242424,0.5909090909090909,0.9393939393939394,0.6363636363636364,0.7878787878787878,0.9393939393939394,4,56,52,72,57,41,43,53,46,78,57,28,27.0,10,7.0,72,57,10,0.0,78,59,75,55,0.22,0.8,0.29,0.77
27-3041.00,Editors,0.3529411764705882,0.6470588235294118,0.9411764705882352,0.5294117647058824,0.6470588235294118,0.7647058823529411,4,53,55,72,57,47,43,50,48,72,57,28,34.0,16,11.0,97,73,0,0.0,69,57,81,71,0.19,0.86,0.76,0.8
27-3042.00,Technical Writers,0.4666666666666667,0.7,0.9333333333333332,0.3333333333333333,0.6333333333333333,0.9333333333333332,4,56,52,66,55,38,32,50,43,69,55,16,9.0,10,5.0,78,70,6,0.0,69,54,97,71,0.27,0.89,0.88,0.63
27-3043.00,Writers and Authors,0.7307692307692308,0.8653846153846154,1.0,0.6153846153846154,0.8076923076923077,1.0,4,50,45,63,52,41,37,50,45,72,52,28,27.0,10,9.0,81,59,16,16.0,66,50,81,59,0.12,0.79,0.48,0.83
27-3043.05,"Poets, Lyricists and Creative Writers",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.7407407407407407,0.8148148148148148,4,63,55,69,55,47,39,47,46,72,55,13,7.0,16,9.0,81,66,10,7.0,66,55,94,82,0.13,0.65,0.58,0.95
27-3091.00,Interpreters and Translators,0.88,0.88,0.88,0.8,0.84,0.88,4,53,43,66,55,50,45,66,54,75,61,25,18.0,3,0.0,72,57,3,0.0,78,57,69,57,0.2,0.98,0.87,0.61
27-3092.00,Court Reporters and Simultaneous Captioners,0.9166666666666666,0.9583333333333331,1.0,0.125,0.5208333333333333,0.9166666666666666,3,35,34,38,39,25,27,50,43,75,55,16,9.0,3,0.0,53,52,0,0.0,50,45,60,46,0.34,0.99,0.71,0.85
27-4011.00,Audio and Video Technicians,0.125,0.4375,0.75,0.125,0.3,0.475,3,50,43,63,54,44,43,69,48,53,46,25,29.0,25,18.0,63,52,0,0.0,53,45,53,45,0.17,0.89,0.78,0.73
27-4012.00,Broadcast Technicians,0.2857142857142857,0.5238095238095237,0.7619047619047619,0.0952380952380952,0.2142857142857142,0.3333333333333333,3,53,45,69,48,47,43,63,52,66,52,44,41.0,28,27.0,53,52,22,14.0,53,46,56,45,0.42,0.79,0.52,0.72
27-4014.00,Sound Engineering Technicians,0.074074074074074,0.4259259259259259,0.7777777777777777,0.0,0.2777777777777778,0.5555555555555556,3,53,45,56,52,44,41,53,50,69,50,28,29.0,19,14.0,60,50,10,5.0,66,45,56,45,0.31,0.83,0.54,0.77
27-4021.00,Photographers,0.0416666666666666,0.3854166666666666,0.7291666666666666,0.0208333333333333,0.21875,0.4166666666666666,3,53,45,53,46,47,41,53,45,69,52,25,25.0,16,9.0,53,45,19,21.0,69,46,47,41,0.22,0.71,0.51,0.77
27-4031.00,"Camera Operators, Television, Video, and Film",0.0606060606060606,0.4242424242424242,0.7878787878787878,0.0303030303030303,0.1818181818181818,0.3333333333333333,3,47,43,53,50,44,41,53,45,69,46,25,27.0,10,7.0,56,46,0,0.0,56,45,47,41,0.2,0.84,0.64,0.65
27-4032.00,Film and Video Editors,0.1111111111111111,0.5277777777777778,0.9444444444444444,0.1388888888888889,0.4722222222222222,0.8055555555555555,4,56,46,63,50,41,39,50,43,69,54,22,25.0,13,9.0,60,54,0,0.0,56,46,53,45,0.27,0.86,0.44,0.6
29-1011.00,Chiropractors,0.1818181818181818,0.4545454545454546,0.7272727272727273,0.0909090909090909,0.3181818181818182,0.5454545454545454,5,60,55,72,59,47,45,53,48,75,59,35,36.0,13,7.0,72,64,60,54.0,72,55,69,55,0.27,0.93,0.82,0.99
29-1021.00,"Dentists, General",0.05,0.25,0.45,0.15,0.225,0.3,5,72,64,78,63,53,54,75,57,75,57,44,43.0,16,11.0,75,71,69,54.0,75,57,56,57,0.26,0.95,0.82,0.95
29-1022.00,Oral and Maxillofacial Surgeons,0.0,0.04,0.08,0.0,0.08,0.16,5,72,64,75,68,47,48,72,55,72,57,41,39.0,13,7.0,75,75,63,55.0,72,59,63,55,0.18,0.96,0.57,0.9
29-1023.00,Orthodontists,0.0,0.3,0.6000000000000001,0.0,0.2,0.4,5,69,55,75,57,50,48,69,54,75,55,31,34.0,6,0.0,69,59,66,52.0,75,57,60,57,0.19,0.93,0.75,0.98
29-1024.00,Prosthodontists,0.0,0.0454545454545454,0.0909090909090909,0.0,0.0909090909090909,0.1818181818181818,5,50,46,72,57,47,45,63,50,75,55,28,36.0,16,9.0,63,55,50,45.0,75,55,60,48,0.32,0.99,0.78,0.93
29-1031.00,Dietitians and Nutritionists,0.1463414634146341,0.5487804878048781,0.951219512195122,0.2682926829268293,0.4634146341463415,0.6585365853658537,5,66,59,75,59,69,59,72,59,75,57,50,43.0,19,14.0,75,70,56,52.0,75,59,72,61,0.18,0.75,0.38,0.8
29-1041.00,Optometrists,0.0,0.3,0.6000000000000001,0.0,0.05,0.1,5,53,55,78,61,53,45,56,50,78,61,50,43.0,22,16.0,78,70,69,55.0,75,57,75,57,0.33,0.94,0.74,0.85
29-1051.00,Pharmacists,0.1142857142857142,0.4285714285714285,0.7428571428571429,0.2857142857142857,0.3999999999999999,0.5142857142857142,5,66,55,72,63,50,50,72,61,75,61,60,48.0,16,11.0,78,70,69,54.0,72,59,72,57,0.41,0.98,0.88,0.84
29-1071.00,Physician Assistants,0.0,0.375,0.75,0.0,0.125,0.25,5,72,59,78,66,53,48,72,57,75,59,50,43.0,22,16.0,78,68,66,55.0,75,57,75,57,0.14,0.95,0.54,0.83
29-1071.01,Anesthesiologist Assistants,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0952380952380952,0.1904761904761904,5,63,52,66,54,47,46,69,55,75,55,47,41.0,10,9.0,69,61,50,41.0,66,54,53,50,0.13,0.96,0.72,0.86
29-1081.00,Podiatrists,0.0,0.2857142857142857,0.5714285714285714,0.1904761904761904,0.2857142857142857,0.3809523809523809,5,69,68,75,61,53,52,63,52,75,66,44,43.0,16,11.0,75,77,66,54.0,75,61,66,55,0.3,0.9,0.47,0.84
29-1122.00,Occupational Therapists,0.1212121212121212,0.303030303030303,0.4848484848484848,0.1212121212121212,0.3939393939393939,0.6666666666666667,5,72,55,75,57,72,55,78,57,78,57,25,29.0,19,14.0,75,57,44,39.0,75,57,75,57,0.04,0.64,0.42,0.88
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",0.1,0.275,0.45,0.2,0.2875,0.375,5,69,55,63,55,75,55,69,57,75,57,28,27.0,10,7.0,72,57,25,20.0,75,57,69,57,0.08,0.58,0.26,0.93
29-1123.00,Physical Therapists,0.0851063829787234,0.1914893617021276,0.2978723404255319,0.1276595744680851,0.3404255319148936,0.5531914893617021,5,53,46,75,55,53,45,72,55,75,59,28,37.0,16,13.0,75,63,41,39.0,75,59,72,57,0.08,0.67,0.69,0.85
29-1124.00,Radiation Therapists,0.048780487804878,0.2804878048780488,0.5121951219512195,0.024390243902439,0.1707317073170731,0.3170731707317073,3,50,43,63,54,47,43,56,48,69,55,44,41.0,19,16.0,69,55,44,43.0,56,50,53,46,0.48,0.97,0.92,0.71
29-1125.00,Recreational Therapists,0.0909090909090909,0.3181818181818182,0.5454545454545454,0.0909090909090909,0.3636363636363636,0.6363636363636364,4,60,48,69,57,60,48,60,52,75,57,25,29.0,13,11.0,69,55,35,29.0,75,55,66,55,0.15,0.53,0.34,0.9
29-1126.00,Respiratory Therapists,0.0952380952380952,0.2023809523809523,0.3095238095238095,0.0952380952380952,0.1904761904761904,0.2857142857142857,3,66,52,72,57,53,43,72,55,72,55,44,41.0,13,7.0,66,57,50,50.0,69,57,53,50,0.35,0.91,0.66,0.74
29-1127.00,Speech-Language Pathologists,0.1707317073170731,0.4512195121951219,0.7317073170731707,0.0975609756097561,0.3902439024390244,0.6829268292682927,5,66,57,72,57,72,57,69,59,78,61,28,37.0,19,13.0,72,64,47,43.0,72,59,69,61,0.17,0.71,0.31,0.86
29-1128.00,Exercise Physiologists,0.04,0.26,0.48,0.28,0.34,0.4,4,56,55,75,57,56,54,69,57,75,57,47,43.0,22,16.0,75,64,47,43.0,75,59,72,57,0.16,0.72,0.49,0.81
29-1129.01,Art Therapists,0.0425531914893617,0.2978723404255319,0.5531914893617021,0.0851063829787234,0.3191489361702128,0.5531914893617021,5,69,55,72,57,53,55,72,57,75,57,28,30.0,22,13.0,72,57,25,25.0,75,59,66,57,0.08,0.52,0.35,0.86
29-1129.02,Music Therapists,0.1333333333333333,0.4333333333333333,0.7333333333333333,0.1666666666666666,0.5,0.8333333333333334,4,56,54,75,57,69,54,69,57,78,57,25,23.0,10,5.0,75,57,19,13.0,75,55,56,54,0.05,0.45,0.41,0.85
29-1131.00,Veterinarians,0.081081081081081,0.2702702702702703,0.4594594594594595,0.027027027027027,0.2297297297297297,0.4324324324324324,5,75,63,72,61,50,43,56,54,78,61,53,45.0,6,0.0,78,70,72,59.0,72,61,63,59,0.2,0.89,0.54,0.82
29-1141.00,Registered Nurses,0.0476190476190476,0.3333333333333333,0.6190476190476191,0.1904761904761904,0.3809523809523809,0.5714285714285714,4,63,59,75,59,56,52,69,57,75,61,47,45.0,16,9.0,72,61,47,41.0,75,61,69,55,0.35,0.86,0.74,0.75
29-1141.01,Acute Care Nurses,0.0408163265306122,0.3061224489795918,0.5714285714285714,0.1224489795918367,0.3265306122448979,0.5306122448979591,3,69,55,75,57,53,52,75,59,75,55,44,41.0,16,11.0,75,64,50,45.0,75,57,63,52,0.37,0.96,0.64,0.83
29-1141.02,Advanced Practice Psychiatric Nurses,0.0888888888888888,0.4666666666666667,0.8444444444444444,0.3111111111111111,0.4444444444444445,0.5777777777777778,5,72,57,75,57,69,52,69,55,81,61,38,36.0,13,7.0,75,61,44,39.0,75,57,72,57,0.13,0.82,0.55,0.85
29-1141.03,Critical Care Nurses,0.1034482758620689,0.3448275862068966,0.5862068965517241,0.0344827586206896,0.1896551724137931,0.3448275862068966,4,72,57,75,59,50,52,78,57,75,57,47,41.0,19,13.0,75,57,50,45.0,75,57,60,57,0.2,0.96,0.63,0.75
29-1141.04,Clinical Nurse Specialists,0.0666666666666666,0.45,0.8333333333333334,0.1333333333333333,0.3333333333333333,0.5333333333333333,5,75,63,78,61,63,55,72,59,78,61,47,45.0,6,0.0,78,63,56,54.0,75,61,72,59,0.22,0.83,0.4,0.88
29-1151.00,Nurse Anesthetists,0.0,0.1666666666666666,0.3333333333333333,0.0,0.125,0.25,5,75,57,78,57,60,50,75,57,75,57,56,46.0,6,0.0,78,61,72,55.0,75,57,60,50,0.31,0.95,0.79,0.86
29-1161.00,Nurse Midwives,0.1951219512195122,0.3902439024390244,0.5853658536585367,0.0975609756097561,0.2926829268292683,0.4878048780487805,5,75,59,78,63,56,48,75,59,78,59,41,37.0,16,9.0,75,59,47,46.0,78,59,72,57,0.16,0.87,0.52,0.78
29-1171.00,Nurse Practitioners,0.037037037037037,0.4814814814814814,0.9259259259259258,0.074074074074074,0.3148148148148147,0.5555555555555556,5,75,59,78,59,63,55,75,59,78,70,50,45.0,10,7.0,78,70,69,55.0,75,57,75,57,0.26,0.89,0.62,0.83
29-1181.00,Audiologists,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2272727272727273,0.4545454545454546,0.6818181818181819,5,75,63,75,61,60,55,69,59,78,64,47,43.0,19,14.0,78,71,50,46.0,75,63,75,61,0.29,0.91,0.35,0.8
29-1211.00,Anesthesiologists,0.0,0.25,0.5,0.0588235294117647,0.2941176470588235,0.5294117647058824,5,66,59,88,63,56,48,78,63,78,61,50,48.0,3,0.0,75,70,75,55.0,72,57,75,57,0.34,0.96,0.7,0.86
29-1213.00,Dermatologists,0.0,0.3823529411764705,0.7647058823529411,0.1764705882352941,0.3235294117647059,0.4705882352941176,5,69,55,78,61,53,46,63,55,75,59,31,36.0,22,16.0,72,70,66,54.0,72,57,63,57,0.17,0.93,0.37,0.94
29-1215.00,Family Medicine Physicians,0.0,0.4375,0.875,0.2083333333333333,0.375,0.5416666666666666,5,75,57,85,64,56,46,75,57,81,70,44,41.0,6,0.0,81,71,72,57.0,78,63,78,59,0.33,0.94,0.44,0.87
29-1216.00,General Internal Medicine Physicians,0.0,0.4571428571428571,0.9142857142857144,0.2857142857142857,0.3714285714285714,0.4571428571428571,5,72,57,75,68,53,52,72,57,78,61,47,41.0,19,13.0,78,71,75,57.0,75,59,75,59,0.31,0.86,0.66,0.86
29-1217.00,Neurologists,0.0434782608695652,0.4565217391304347,0.8695652173913043,0.1304347826086956,0.3695652173913043,0.6086956521739131,5,69,66,78,70,60,61,75,66,81,64,47,46.0,19,13.0,78,79,69,59.0,78,63,75,63,0.18,1.0,0.53,0.96
29-1218.00,Obstetricians and Gynecologists,0.0,0.3928571428571428,0.7857142857142857,0.1785714285714285,0.3035714285714285,0.4285714285714285,5,75,59,85,64,60,54,72,57,78,68,38,41.0,6,0.0,78,75,75,64.0,78,57,75,59,0.18,0.98,0.47,0.92
29-1221.00,"Pediatricians, General",0.0,0.4833333333333333,0.9666666666666668,0.2333333333333333,0.3666666666666667,0.5,5,75,59,81,64,56,46,75,57,78,63,35,41.0,10,7.0,78,71,75,59.0,81,59,75,57,0.14,0.92,0.42,0.89
29-1222.00,"Physicians, Pathologists",0.0606060606060606,0.4696969696969697,0.8787878787878788,0.0606060606060606,0.3181818181818182,0.5757575757575758,5,75,68,78,66,53,54,63,57,75,63,50,45.0,22,25.0,81,80,75,57.0,72,66,78,71,0.31,0.97,0.78,0.84
29-1223.00,Psychiatrists,0.0869565217391304,0.4782608695652174,0.8695652173913043,0.2608695652173913,0.5217391304347826,0.7826086956521738,5,75,63,81,66,69,57,75,59,91,71,38,34.0,13,9.0,78,71,72,59.0,81,63,78,63,0.16,0.73,0.35,0.85
29-1224.00,Radiologists,0.0,0.4888888888888889,0.977777777777778,0.3111111111111111,0.5111111111111112,0.7111111111111111,5,66,57,78,64,60,54,72,59,78,59,44,41.0,16,14.0,78,71,63,50.0,75,57,81,63,0.36,1.0,0.8,0.76
29-1229.01,Allergists and Immunologists,0.1666666666666666,0.45,0.7333333333333333,0.1333333333333333,0.3666666666666667,0.6,5,75,66,81,61,63,52,81,61,85,63,47,43.0,10,,88,66,66,,85,59,78,59,0.29,0.96,0.63,0.88
